id,name
68KmkJeZGfwe1OUaivBa2L,"ATEEZ"
1GKIlPFdcewHtpDVCQ8zmJ,"Brray"
7eLcDZDYHXZCebtQmVFL25,"Aitana"
09U6hmCerKcIJrixubiBjm,"Pineapple StormTv"
00me4Ke1LsvMxt5kydlMyU,"Cosculluela"
0CEFCo8288kQU7mJi25s6E,"Hollywood Undead"
75i9GaW2MJUgt4BkdUnuUY,"MC Ryan SP"
0EeQBlQJFiAfJeVN2vT9s0,"Nipsey Hussle"
3rWZHrfrsPBxVy692yAIxF,"WILLOW"
3Apb2lGmGJaBmr0TTBJvIZ,"Rusherking"
3YbOSxo85kla7RID8ugnW3,"Los Temerarios"
3Wb38LDP3N4tkobValgE9D,"Juanka"
1vppDmG3i5sXf3DJzrK4T1,"Thiaguinho"
5QdEbQJ3ylBnc3gsIASAT5,"G Herbo"
7HkdQ0gt53LP4zmHsL0nap,"Ella Mai"
3ycxRkcZ67ALN3GQJ57Vig,"Masego"
5Zq7R5qmi58ByYyBQTlNuk,"Lee Brice"
6UCQYrcJ6wab6gnQ89OJFh,"Headie One"
4boI7bJtmB1L3b1cuL75Zr,"Mon Laferte"
4frBEXn8nhWzOVwfCSpuYB,"Fer Palacio"
0ksX396B3t2Gt8kwr0BJZk,"Fumez The Engineer"
3gGUMEwIX6XodWsYEvKSal,"YBN Nahmir"
6QrQ7OrISRYIfS5mtacaw2,"Jaymes Young"
0VZrPa7mWAYXH4CwmYk8Km,"Kidd Keo"
6aZyMrc4doVtZyKNilOmwu,"Colbie Caillat"
1hzfo8twXdOegF3xireCYs,"Milky Chance"
6U3ybJ9UHNKEdsH7ktGBZ7,"JID"
5ZfBThYiIIhL7jHMG8gDB2,"Ferrugem"
1El4YQA8oCXX7ynFSxRTFq,"Massimo Pericolo"
25XJqeReVV38w0tR04GGBd,"Mainstreet"
3JSSjGYcIkgsrz7892CelT,"Ed Maverick"
2KC9Qb60EaY0kW4eH68vr3,"ITZY"
6Y64EaNqpqcZYTgs4c76gF,"jxdn"
5Y3MV9DZ0d87NnVm56qSY1,"Tiago PZK"
7okSU80WTrn4LXlyXYbX3P,"Clinton Kane"
1mV9h1AwhRXSjBFcYpajgY,"Mc Lele JP"
3QVolfxko2UyCOtexhVTli,"Angèle"
0lAWpj5szCSwM4rUMHYmrr,"Måneskin"
3wyVrVrFCkukjdVIdirGVY,"Lil Pump"
18ISxWwWjV6rPLoVCXf1dz,"RIN"
57n1OF36WvtOeATY6WQ6iw,"Digga D"
6tzRZ39aZlNqlUzQlkuhDV,"Pabllo Vittar"
3KedxarmBCyFBevnqQHy3P,"Jessie Reyez"
68YeXpLt3jB7JHQS5ZjMGo,"Teto"
0EyOVnnzk2mlj1xuGiHpua,"Silent Chills"
1lmU3giNF3CSbkVSQmLpHQ,"Surf Mesa"
3v6Ji4uoWtKRkhuDUaxi9n,"Dynoro"
2wX6xSig4Rig5kZU6ePlWe,"KSHMR"
6B5c4sch27tWHAGdarpPaW,"Seether"
6AUl0ykLLpvTktob97x9hO,"Tee Grizzley"
1cZQSpDsxgKIX2yW5OR9Ot,"Lennon Stella"
4ufh0WuMZh6y4Dmdnklvdl,"BAEKHYUN"
4iMO20EPodreIaEl8qW66y,"Still Woozy"
2Ie3P7oklbSFxfrGtrkT9W,"Orange Stick"
6L34dW6SKMSDaGIfYDU19j,"Maes"
2vf4pRsEY6LpL5tKmqWb64,"Elderbrook"
1TYJOhNSxMOODWiDVhuyZb,"Kawe"
4puAp107dCehraE47QXVQX,"C.R.O"
50JJSqHUf2RQ9xsHs0KMHg,"Jon Bellion"
34nbQa7Hug9DYkRJpfKNFv,"T3R Elemento"
1ShZZUjkbXCjhwrb18BA8I,"Bryce Vine"
2cWZOOzeOm4WmBJRnD5R7I,"Normani"
3pc0bOVB5whxmD50W79wwO,"keshi"
0HthCchcL0kVLHTr113Vk1,"mxmtoon"
7gU9VyFRN3JWPJ5oHOil60,"Tayc"
6XJykeImeaTIiXaeoORBs5,"Deep Sleep Music Collective"
2Tglaf8nvDzwSQnpSrjLHP,"Cuco"
1Cj9j44XMhQeNHAwWJRCKd,"Sleepy Dogs"
6eJa3zG1QZLRB3xgRuyxbm,"Dayglow"
5pXe6yFchq1oyYK3rq2A8i,"KIDDO"
57DlMWmbVIf2ssJ8QBpBau,"Toby Fox"
5F1aoppMtU3OMiltO8ymJ2,"Hugh Jackman"
2yEwvVSSSUkcLeSTNyHKh8,"TOOL"
3gBKY0y3dFFVRqicLnVZYz,"Alka Yagnik"
0XKOBt59crntr7HQXXO8Yz,"Brooks & Dunn"
4MXUO7sVCaFgFjoTI5ox5c,"Sufjan Stevens"
4bthk9UfsYUYdcFyqxmSUU,"Tears For Fears"
4x1nvY2FN8jxqAFA0DA02H,"John Lennon"
3gMaNLQm7D9MornNILzdSl,"Lionel Richie"
2QWIScpFDNxmS6ZEMIUvgm,"Julieta Venegas"
6KZDXtSj0SzGOV705nNeh3,"Kid Ink"
1EXjXQpDx2pROygh8zvHs4,"Melendi"
6wPhSqRtPu1UhRCDX5yaDJ,"The Pussycat Dolls"
16kOCiqZ1auY4sokSeZuKf,"Los Bukis"
67ea9eGLXYMsO2eYQRui3w,"The Who"
23wEWD21D4TPYiJugoXmYb,"Thalia"
3r17AfJCCUqC9Lf0OAc73G,"Fergie"
6v8FB84lnmJs434UJf2Mrm,"Neil Young"
0Y4inQK6OespitzD6ijMwb,"Freddie Gibbs"
1J2VVASYAamtQ3Bt8wGgA6,"Ja Rule"
3RGLhK1IP9jnYFH4BRFJBS,"The Clash"
2QOIawHpSlOwXDvSqQ9YJR,"Antonio Vivaldi"
32WkQRZEVKSzVAAYqukAEA,"Lady A"
6GI52t8N5F02MxU0g5U69P,"Santana"
2oSONSC9zQ4UonDKnLqksx,"Atif Aslam"
7b79bQFziJFedJb75k6hFt,"Tion Wayne"
7x8nK0m0cP2ksQf0mjWdPS,"Dierks Bentley"
4uoz4FUMvpeyGClFTTDBsD,"Ricardo Montaner"
0B3N0ZINFWvizfa8bKiz4v,"James TW"
1uiEZYehlNivdK3iQyAbye,"Tom Misch"
4cdyqaBREB68H77QKCrKP1,"Dubdogz"
2VYQTNDsvvKN9wmU5W7xpj,"Marilyn Manson"
5e4Dhzv426EvQe3aDb64jL,"Shania Twain"
